f_location,latitude,longitude,location
"Ozamiz City- CHO,CHO Ozamiz, Ozamiz City,Philippines",8.162411,123.7741195,"Ozamis City, Misamis Occidental, Philippines"
"Mayor Hilarion A. Ramiro Sr. Medical Center 


,Ozamiz City,Philippines",8.169785,123.857918,"Mindog, 5V95+W57, Ozamiz City, 7200 Misamis Occidental, Philippines"
"Tangub- CHO,Brgy 1,Tangub City,Philippines",8.0589229,123.7501473,"3Q52+H36, Tangub City, Misamis Occidental, Philippines"
"Rural Health Unit- Aloran,MHO-Aloran Dalisay, Aloran, Mis. Occ.,Philippines",8.4169285,123.8207006,"CR8C+Q7G, Aloran, Misamis Occidental, Philippines"
"Rural Health Unit- Baliangao,Southern Pob., Baliangao, Mis. Occ.,Philippines",8.6612315,123.6042869,"Southern Poblacion, Baliangao, Misamis Occidental, Philippines"
"Rural Health Unit- Bonifacio,Purok 4 Poblacion, Bonifacio, Mis.Occ.,Philippines",8.1042281,123.5951925,"Bonifacio, Misamis Occidental, Philippines"
"Rural Health Unit- Calamba,Purok 2 Southwestern Poblacion, Calamba, Mis.Occ.,Philippines",8.5535983,123.6371591,"Southwestern Poblacion, Calamba, Misamis Occidental, Philippines"
"Rural Health Unit- Clarin,Pob. 3, Clarin, Mis. Occ.,Philippines",8.2053381,123.8012033,"Clarin, Misamis Occidental, Philippines"
"Rural Health Unit- Concepcion,Purok 1 - Poblacion, Concepcion, Mis. Occ.,Philippines",12.6679167,123.9881642,"Pan-Philippine Hwy, Philippines"
"Rural Health Unit- Don Victoriano,Don Victoriano, Misamis Occidental,Philippines",8.2472072,123.5695577,"6HW9+VRM, Don Victoriano Chiongbian, Misamis Occidental, Philippines"
"Rural Health Unit- Jimenez,Sta. Cruz, Jimenez, Mis.Occ.,Philippines",17.0849499,120.4502057,"3FM2+X3G, Santa Cruz, Ilocos Sur, Philippines"
"Rural Health Unit- Lopez Jaena,Eastern Poblacion, Lopez Jaena, Mis. Occ.,Philippines",8.5514488,123.7671365,"Eastern Poblacion, Lopez Jaena, Misamis Occidental, Philippines"
"Rural Health Unit- Panaon,Poblacion, Panaon, Mis. Occ.,Philippines",8.3559951,123.8076302,"Panaon, Misamis Occidental, Philippines"
"Rural Health Unit- Plaridel,Plaridel, Mis. Occ.,Philippines",8.6211204,123.7105759,"Northern Poblacion, JPC6+C6W, Plaridel, Misamis Occidental, Philippines"
"Rural Health Unit- Sapangdalaga,Poblacion, Sapang Dalaga,Philippines",8.5281457,123.5839983,"Sapang Dalaga, Misamis Occidental, Philippines"
"Rural Health Unit- Sinacaban,Pob., Sinacaban, Mis.Occ.,Philippines",8.2997217,123.8076302,"Sinacaban, Misamis Occidental, Philippines"
"Rural Health Unit- Tudela,Purok 2 Centro Napu, Tudela, Mis.Occ.,Philippines",8.2420439,123.8467416,"Purok 2, Tudela, 7202 Misamis Occidental, Philippines"
"Cagayan de Oro -CHO,City Health Office, Hayes Street, Cagayan de Oro City,Philippines",8.4752818,124.6488691,"BSP Building, City Health Street, Cagayan de Oro, 9000 Misamis Oriental, Philippines"
"Northern Mindanao Medical Center,Cagayan de Oro City,Philippines",8.4858824,124.6494494,"FJPX+9Q4, Capitol Rd, Cagayan de Oro, 9000 Misamis Oriental, Philippines"
"DOH CHD NM,JV Serina St., Carmen, CDOC,Philippines",8.4813117,124.6285629,"FJJH+GCG, J. Seri?a St, Cagayan de Oro, 9000 Misamis Oriental, Philippines"
"CHO- El Salvador,Poblacion, El Salvador City,Philippines",13.794185,-88.89653,El Salvador
"CHO- Gingoog City,CITY HEALTH OFFICE- GINGOOG,Philippines",8.8285013,125.0989499,"R3HX+CH4, Rizal St, Gingoog, Misamis Oriental, Philippines"
"Rural Health Unit- Alubijid,Zone 1 Poblacion, Laguindingan, Mis. Or.,Philippines",8.5731121,124.443153,"Laguindingan, Misamis Oriental, Philippines"
"Rural Health Unit- Balingasag,Barangay 3, Balingasag,Philippines",8.7294118,124.7853859,"PQHP+Q56, Balingasag, Misamis Oriental, Philippines"
"Rural Health Unit- Balingoan,Balingoan, Misamis Oriental,Philippines",9.0009137,124.8456785,"2R2W+977, Balingoan, Misamis Oriental, Philippines"
"Rural Health Unit- Binuangan,Bulacan, Binuangan, Misamis Oriental,Philippines",14.9967842,121.1710389,"Bulacan, Philippines"
"Rural Health Unit- Claveria,Poblacion, Claveria, Misamis Oriental,Philippines",8.6101713,124.8927615,"Poblacion, Misamis Oriental, Philippines"
"Rural Health Unit- Gitagum,Poblacion, Gitagum, Misamis Oriental,Philippines",8.5945562,124.4060435,"Poblacion, HCV4+RCF, Gitagum, Misamis Oriental, Philippines"
"Rural Health Unit- Initao,Codilla St., Poblacion, Initao, Mis. Or.,Philippines",8.4922371,124.3060487,"Poblacion, Initao, Misamis Oriental, Philippines"
"Rural Health Unit- Jasaan,LOWER JASAAN, JASAAN, MISAMIS ORIENTAL,Philippines",8.6519532,124.7478366,"Lower Jasaan (Pob.), Jasaan, Misamis Oriental, Philippines"
"Rural Health Unit- Kinoguitan,KINOGUITAN,Philippines",8.9809644,124.8127381,"Kinoguitan, Misamis Oriental, Philippines"
"Rural Health Unit- Lagonglong,Purok 1 Poblacion Lagonglong, Misamis Oriental,Philippines",8.8063745,124.7879351,"RQ4Q+G5V, Lagonglong, Misamis Oriental, Philippines"
"Rural Health Unit- Laguindingan,Poblacion,Laguindingan,Philippines",8.5731121,124.443153,"Laguindingan, Misamis Oriental, Philippines"
"Rural Health Unit- Libertad,P1 Pob. Libertad, Mis. Or.,Philippines",8.5627015,124.3512594,"H972+3GJ, Libertad, Misamis Oriental, Philippines"
"Rural Health Unit- Luga-it,Lugait, Misamis Oriental,Philippines",8.3480149,124.2754988,"Lugait, Misamis Oriental, Philippines"
"Rural Health Unit- Magsaysay,Poblacion, Magsaysay, Misamis Oriental,Philippines",6.7863474,125.1846181,"Poblacion, Magsaysay, Davao del Sur, Philippines"
"Rural Health Unit- Manticao,Purok 4 Poblacion, Manticao, Misamis Oriental,Philippines",8.403709,124.2872212,"Manticao, Misamis Oriental, Philippines"
"Rural Health Unit- Medina,Medina, Mis. Or.,Philippines",8.91208,125.010761,"Municipal Hall Building, Butuan-Cagayan de Oro-Iligan Road, 9013, Medina, Misamis Oriental, Philippines"
"Rural Health Unit- Naawan,Isabel Village, Pala-o, Iligan City,Philippines",8.225692,124.2576127,"67H5+7M7, 26 Skylark St, Iligan City, Lanao del Norte, Philippines"
"Rural Health Unit- Opol,Zone 9, Barra Opol,Philippines",8.5135981,124.6054345,"Barra, Opol, Misamis Oriental, Philippines"
"Rural Health Unit- Salay,Purok 3, Poblacion, Salay, Mis. Or.,Philippines",8.8604235,124.7892687,"Salay, Misamis Oriental, Philippines"
"Rural Health Unit- Sugbongcogon,Purok 2, Poblacion, Sugbongcogon, Misamis Oriental,Philippines",8.9591453,124.7865072,"Sugbongcogon, Misamis Oriental, Philippines"
"Rural Health Unit- Tagoloan,Zone 1 Poblacion, Tagoloan, Mis. Or.,Philippines",8.5390232,124.7531874,"GQQ3+J73, Cagayan de Oro, 9000 Misamis Oriental, Philippines"
"Rural Health Unit- Talisayan,Poblacion, Talisayan, Misamis Oriental,Philippines",8.9964015,124.8853908,"XVWP+H56, Juan Luna St, Talisayan, 9012 Misamis Oriental, Philippines"
"Rural Health Unit- Villanueva,Villanueva, Mis. Or.,Philippines",8.5760359,124.7713173,"Zone 4 purok 14, Villanueva, Misamis Oriental, Philippines"
"Gov. Celestino Gallares Memorial Medical Center,Tagbilaran City, Bohol, Philippines",9.644204,123.857058,"53 Miguel Parras St, Tagbilaran City, 6300 Bohol, Philippines"
"Don Emilio del ValleMemorial Hospital,Ubay, Bohol, Philippines",10.0445578,124.4748564,"Ubay, Bohol, Philippines"
"Cebu Provincial Hospital - Danao,Danao City, Cebu, Philippines",10.5221421,124.0290534,"G2CH+VJ3, Central Nautical Hwy, Danao City, Cebu, Philippines"
"Cebu Provincial Hospital - Carcar,Carcar City, Cebu, Philippines",10.1151105,123.6399562,"Carcar City, Cebu, Philippines"
"Cebu Provincial Hospital - Balamban,Balamban, Cebu, Philippines",10.4858484,123.7741195,"Balamban, Cebu, Philippines"
"Cebu Provincial Hospital - Bogo,Bogo, Cebu, Philippines",11.0128292,123.986149,"Bogo City, Cebu, Philippines"
"OPD - NOPH /Piapi, Dumaguete City,Dumaguete City, Negros Oriental, Philippines",9.321901,123.3079246,"Piapi, Dumaguete, Negros Oriental, Philippines"
"SUMC Solarium, Daro, Dumaguete City,Dumaguete City, Negros Oriental, Philippines",9.3164356,123.3042132,"Aldecoa Dr, Dumaguete, 6200 Negros Oriental, Philippines"
"Siquijor Provincial Hospital, Caipilan, Siquijor,Siquijor, Siquijor, Philippines",9.2057345,123.4846164,"Siquijor, Philippines"
"Vicente Sotto Memorial Medical Center,Cebu City, Cebu City, Philippines",10.3080071,123.8915916,"B. Rodriguez St, Cebu City, 6000 Cebu, Philippines"
"St. Anthony Mother and Child Hospital,Cebu City, Cebu City, Philippines",10.28646,123.8712693,"Cabreros St, Cebu City, 6000 Cebu, Philippines"
"Chong Hua Hospital,Cebu City, Cebu City, Philippines",10.3101043,123.8911886,"Don Mariano Cui Street, Fuente Osme?a Cir, Cebu City, 6000 Cebu, Philippines"
"PNP Camp S. Cabahug,Cebu City, Cebu City, Philippines",10.319436,123.914598,"S Cabahug, Cebu City, 6000 Cebu, Philippines"
"Cebu City Medical Center,Cebu City, Cebu City, Philippines",10.2979499,123.8920902,"7VXR+5RG, Natalio B. Bacalso Ave, Cebu City, 6000 Cebu, Philippines"
"Central Visayas CHD 7,Cebu City, Cebu City, Philippines",10.3076423,123.8934888,"8V5V+395, Osme?a Blvd, Cebu City, 6000 Cebu, Philippines"
"Adventist Hospital Cebu (Miller Hospital),Cebu City, Cebu City, Philippines",10.2959051,123.8876657,"Cebu City, 6000 Cebu, Philippines"
"BJMP,Cebu City, Cebu City, Philippines",10.3156992,123.8854366,"Cebu City, 6000 Cebu, Philippines"
"Visayas Medical Community Hospital,Cebu City, Cebu City, Philippines",10.3456001,123.8970032,"Jones Avenue, Cebu City6000, Apas, Cebu City, 6000 Cebu, Philippines"
"St.Vincent,Cebu City, Cebu City, Philippines",10.3020109,123.8947906,"210 Jones Ave, Cebu City, 6000 Cebu, Philippines"
"Cebu Doctors Hospital,Cebu City, Cebu City, Philippines",10.3144559,123.8920288,"Osme?a Blvd, Cebu City, 6000 Cebu, Philippines"
"St. Anthony Mother _ Child Hospital,Cebu City, Cebu City, Philippines",10.28646,123.8712693,"Cabreros St, Cebu City, 6000 Cebu, Philippines"
"ACE Medical,Cebu City, Cebu City, Philippines",10.2870431,123.8631564,"Natalio B. Bacalso Ave, Cebu City, 6000 Cebu, Philippines"
"PERPERTUAL SUCCOUR HOSPITAL,Cebu City, Cebu City, Philippines",10.3147621,123.8992719,"Gorordo Ave, Cebu City, 6000 Cebu, Philippines"
"SM SEASIDE CEBU( Cebu South Coastal Rd. Antuwanga Cebu City,Cebu City, Cebu City, Philippines",10.2817312,123.8806068,"Cebu South Coastal Rd, Antuwanga, Cebu City, 6000 Cebu, Philippines"
"SM CITY CEBU( North Reclamation Area Maolo Cebu City,Cebu City, Cebu City, Philippines",10.3120113,123.9181856,"SM City Cebu, Cebu City, 6000 Cebu, Philippines"
"Noah Complex( Toktok Bakuna),Cebu City, Cebu City, Philippines",10.2716115,123.8718502,"7VCC+JPX, Antuwanga, Cebu City, 6000 Cebu, Philippines"
"Ayala Center Cebu( 3rd level between H&M and Salon de Rose,Cebu City, Cebu City, Philippines",10.31754,123.9057056,"Cebu Business Park, Cebu City, 6000 Cebu, Philippines"
"BGBNEAB,Lapu-Lapu City, Lapu-Lapu City, Philippines",10.3182606,123.9764286,"8X9G+8H3, Lapu-Lapu City, Cebu, Philippines"
"Lapu-Lapu City VOC,Lapu-Lapu City, Lapu-Lapu City, Philippines",10.3168343,123.9649926,"Lapu-Lapu City, Cebu, Philippines"
"Camp Lapu Lapu,Lapu-Lapu City, Lapu-Lapu City, Philippines",10.3410297,123.9076589,"Camp Lapu-Lapu Rd, Apas, Cebu City, 6000 Cebu, Philippines"
"Eversley Childs Saniatrium and General Hospital,Mandaue City, Mandaue City, Philippines",10.3664813,123.9536614,"9X83+HFV, Upper Jagobiao Rd, Mandaue City, Cebu, Philippines"
"Mandaue City Health,Mandaue City, Mandaue City, Philippines",10.324961,123.941883,"8WFR+XQJ, S.B. Cabahug, Mandaue City, 6014 Cebu, Philippines"
"Cotabato City Health Office,Barangay Rosary Heights 10, Cotabato City,Philippines",7.2108006,124.2411937,"City Engineers Compound, Sta. Maria St, Rosary Heights MB, 666R+8FG, Lungsod ng Cotabato, Lalawigan ng Maguindanao, Philippines"
"Maguindanao Provincial Hospital,Limpongo, Datu Hoffer Ampatuan, Maguindanao,Philippines",6.8737987,124.4503245,"Limpongo, Shariff Aguak, Maguindanao, Philippines"
"Buluan District Hospital,Poblacion, Buluan, Maguindanao,Philippines",6.722537,124.7978889,"Poblacion, Buluan, Maguindanao, PQFX+256, Mangudadatu, Maguindanao, Philippines"
"Datu Odin Sinsuat,Dinaig, Datu Odin Sinsuat, Maguindanao,Philippines",7.0828626,124.2643871,"Datu Odin Sinsuat (Dinaig), Datu Odin Sinsuat, Maguindanao, Philippines"
"Datu Blah T. Sinsuat District Hospital,Upi, Maguindanao,Philippines",7.0198514,124.1649263,"2597+WXV, Upi, Maguindanao, Philippines"
"South Upi Municipal Hospital,South Upi, Maguindanao,Philippines",6.8588111,124.1474983,"South Upi, Maguindanao, V45W+GXH, South Upi, Maguindanao, Philippines"
"Iranun District Hospital,Parang, Maguindanao,Philippines",7.3744159,124.2701712,"Parang, Maguindanao, Philippines"
"IPHO - Lanao Del Sur,Capitol Complex, Marawi Poblacion, Marawi City,Philippines",8.0031563,124.284526,"Marawi Poblacion, Marawi City, Lanao del Sur, Philippines"
"Wao Rural Health Unit,Western Wao Poblacion, Lanao del Sur,Philippines",7.6378604,124.724012,"Western, JPQF+4JR, Wao, Lanao del Sur, Philippines"
"Amai Pakpak Medical Center,Brgy. Datu Saber, Marawi City,Philippines",8.0044697,124.2838323,"Marawi City, 9700 Lanao del Sur, Philippines"
"Marawi City Health Office,National Road, City Hall Compound, Barrio Fort, Marawi City,Philippines",8.0106213,124.297718,"Marawi City, Lanao del Sur, Philippines"
"IPHO Sulu Provincial Hospital,Jolo,Philippines",6.0466105,121.0016102,"22W2+JJX, Jolo, Sulu, Philippines"
"Maimbung District Hospital,Maimbung,Philippines",5.9493223,120.9991032,"Maimbung, Sulu, Philippines"
"Indanan Rural Health Unit,Kajatian, Indanan, Sulu,Philippines",6.0428733,120.9961321,"2XVW+4FR, Jolo, Sulu, Philippines"
"Jolo Rural Health Unit,Walled, City, Jolo, Sulu,Philippines",6.0458423,121.008144,"08, National Road, Alat, Jolo, 7400 Sulu, Philippines"
"Caluang Rural Health Unit,Pitogo, K. Caluang, Sulu,Philippines",5.9749011,121.03351,"Sulu, Philippines"
"Luuk Rural Health Unit,Tubig Putih, Luuk, Sulu,Philippines",6.0042036,121.3072084,"2834+MVP, Luuk, Sulu, Philippines"
"Maimbung Rural Health Unit,Laum Maimbung, Maimbung, Sulu,Philippines",5.9337129,121.025064,"W2MG+F2P, Unnamed Road, Maimbung, Sulu, Philippines"
"Omar Rural Health Unit,Lahing-lahing, Omar, Sulu,Philippines",6.00121,121.3856088,"Lahing-Lahing, Omar, Sulu, Philippines"
"Panamao Rural Health Unit,Suuh, Panamao, Sulu,Philippines",6.0138756,121.1853557,"Su-uh, Sulu, Philippines"
"Parang Rural Health Unit,Poblacion, Parang, Sulu,Philippines",5.9201613,120.9101738,"Poblacion (Parang), Parang, Sulu, Philippines"
"Patikul Rural Health Unit,Anuling, Patikul, Sulu,Philippines",6.0279346,121.012755,"22H7+54C, Projedt Halaw, Patikul, Sulu, Philippines"
"Talipao Rural Health Unit,Bilaan, Talipao, Sulu,Philippines",5.9521498,121.1022942,"X422+VW3, National Road, Bilaan, Talipao, 7403 Sulu, Philippines"
"Bongao Rural Health Unit,Pag-asa, Bongao, Tawi -tawi,Philippines",5.0920556,119.8095345,"National Highway, Pag©\Asa, 3RR5+RRF, Bongao, 7500 Tawi-Tawi, Philippines"
"Panglima Sugala Rural Health Unit,Batu-Batu, Panglima Sugala. Tawi-tawi,Philippines",5.0841508,119.8901979,"Batu-batu (Pob.), Panglima Sugala, Tawi-Tawi, Philippines"
"Simunul Rural Health Unit,Bakong, simunul,Tawi-tawi,Philippines",4.8968291,119.8202533,"VRWC+P4J, National Road, Simunul, 7505 Tawi-Tawi, Philippines"
"Sibutu Rural Health Unit,Tandu Banak, Sibutu, Tawi-Tawi,Philippines",4.8403726,119.4596793,"RFR5+4VV, Poblacion, Sibutu, Tawi-Tawi, Philippines"
"Sitangkai Rural Health Unit,Imam Sapie, Sitangkai, Tawi-tawi,Philippines",4.6197226,119.3903595,"Imam Sapie, Tawi-Tawi, Philippines"
"Sapa-Sapa Rural Health Unit,Poblacion, Sapa-Sapa, Tawi-tawi,Philippines",5.1432991,120.2108809,"Sapa-Sapa, Tawi-Tawi, Philippines"
"Tandubas Rural Health Unit,Silantup, Tandubas, Tawi-tawi,Philippines",5.126325,120.3392266,"Silantup, Tandubas, Tawi-Tawi, Philippines"
"South Ubian Rural Health Unit,Tampakan Dampong, South Ubian, Tawi-tawi,Philippines",5.1908616,120.4878498,"5FRQ+84X, South Ubian, Tawi-Tawi, Philippines"
"Tabawan Rural Health Unit,Pampang, Tabawan, South Ubian, Tawi-tawi,Philippines",5.2063482,120.5984143,"Pampang, Tawi-Tawi, Philippines"
"Languyuan Rural Health Unit,Darussalam, Languyan, Tawi-tawi,Philippines",5.2672112,120.0935484,"Darussalam, Languyan, Tawi-Tawi, Philippines"
"Mapun Rural Health Unit,Lupa pula Pobalcion, Tawi-tawi,Philippines",6.9712273,118.5199687,"Lupa Pula Poblacion, Mapun, Tawi-Tawi, Philippines"
"Turtle Island Rural Health Unit,Taganak, Turtle Islands, Tawi-Tawi,Philippines",6.2170025,118.2526623,"Turtle Islands, Tawi-Tawi, Philippines"
"IPHO Tawi -tawi Conference,Ilmoh st, Lamion, Bongao Tawi-Tawi,Philippines",5.0261326,119.7757481,"2QGG+F75, Road, Bongao, Tawi-Tawi, Philippines"
"Brgy. 14 Legazpi City,Philippines",13.1375443,123.7374533,"Ilawod, Old Albay District, Legazpi City, Albay, Philippines"
"Brgy. Penafrancia, Naga City,Philippines",13.6321232,123.1934908,"J5JV+V99 Brgy, Barangay, Pe?afrancia Ave, Brgy. Pe?afrancia, Naga, 4400 Camarines Sur, Philippines"
"Roxas Ave, Naga City,Philippines",13.6156615,123.1924356,"Roxas Ave, Naga, Camarines Sur, Philippines"
"Ruivivar, Tabaco City,Philippines",13.3608966,123.7302016,"Ruivivar, Tabaco City, Albay, Philippines"
"Banag, Daraga, Albay,Philippines",13.1549361,123.7105556,"Ba?ag, Daraga, Albay, Philippines"
"Talobatib, Labo, Camarines Norte,Philippines",14.1838962,122.7689479,"Talobatib, Labo, Camarines Norte, Philippines"
"CNPH Building, Bagasbas Road, Daet, Camarines Norte,Philippines",14.1216819,122.9570984,"4XC4+MRH, Daet, Camarines Norte, Philippines"
"Purok 6, Catioan, Capalonga, Camarines Norte,Philippines",14.2202594,122.3957548,"69CW+482, Santa Elena, Camarines Norte, Philippines"
"Cadlan, Pili Camarines Sur,Philippines",13.5967406,123.2559847,"Cadlan, Pili, Camarines Sur, Philippines"
"Danao St, Masbate City, Masbate,Philippines",12.3705321,123.6207978,"Danao St, Masbate City, Masbate, Philippines"
"Poblacion District I, Claveria, Masbate,Philippines",12.8838205,123.2419422,"Poblacion District I (Brgy 1), Claveria, Masbate, Philippines"
"Central Nautical Hwy, Poblacion, Cataingan, Masbate,Philippines",12.0074665,123.9897963,"Central Nautical Hwy, Poblacion, Cataingan, Masbate, Philippines"
"District I (Pob) San Jacinto Masbate,Philippines",12.5594774,123.7280225,"District I (Pob.), San Jacinto, Masbate, Philippines"
"Macabog, Sorsogon City,Philippines",12.9873777,123.9889356,"Macabog, Sorsogon City, Sorsogon, Philippines"
"Triangulo, Naga, Camarines Sur,Philippines",13.6175384,123.1927773,"Zone 4, Naga, Camarines Sur, Philippines"
"San Pedro, Cabusao, Camarines Sur,Philippines",13.716945,123.099934,"San Pedro, Cabusao, Camarines Sur, Cabusao, Camarines Sur, Philippines"
"Brgy. 4 Sagpon, Legazpi City,Philippines",13.1428408,123.7311662,"Sagpon, Legazpi City, Albay, Philippines"
"Concepcion Pequena, Naga City,Philippines",13.6238615,123.2019999,"Concepcion Peque?a, Naga, Camarines Sur, Philippines"
"Panal, Tabaco City,Philippines",13.3569158,123.7217348,"Panal, Tabaco City, Albay, Philippines"
"Bitano, Legazpi City,Philippines",13.1495621,123.7468831,"Bitano, Legazpi City, Albay, Philippines"
"Tuburan, Ligao City,Philippines",13.241307,123.5532073,"Tuburan, Ligao, Albay, Philippines"
"Malinao, Albay,Philippines",13.3810615,123.6399562,"Malinao, Albay, Philippines"
"Zone 4, Brgy. Pamukid, San Fernando, Camarines Sur,Philippines",13.555705,123.1217958,"Pamukid, San Fernando, Camarines Sur, Philippines"
"Ninoy and Cory Ave Central Business District II Naga, Brgy Triangulo, Naga City,Philippines",13.6197896,123.189053,"Ninoy and Cory Ave, Naga, Camarines Sur, Philippines"
"Barangay 11 Poblacion, Bacacay, Albay,Philippines",13.2958591,123.8746152,"Bacacay, Albay, Philippines"
"Barangay 2, Camalig, Albay,Philippines",13.1835458,123.6542901,"Barangay 2, Poblacion, Camalig, Albay, Philippines"
"San Roque, Daraga, Albay,Philippines",13.1500423,123.7056643,"San Roque, Daraga, Albay, Philippines"
"Poblacion, Guinobatan, Albay,Philippines",13.190773,123.6011389,"Poblacion, Guinobatan, Albay, Philippines"
"Rizal Poblacion, Jovellar, Albay,Philippines",13.1824539,123.6553388,"Poblacion, Camalig, Albay, Philippines"
"Rizal St. Old Albay, Legazpi City,Philippines",13.1403286,123.7398411,"162, Legazpi City, Albay, Philippines"
"Zone IV, Libon, Albay,Philippines",13.2962386,123.4187299,"Zone IV (Pob.), Libon, Albay, Philippines"
"Guilid, Ligao City,Philippines",13.2477513,123.5350079,"Guilid, Ligao, Albay, Philippines"
"Barangay V Poblacion, Malilipot, Albay,Philippines",13.1824539,123.6553388,"Poblacion, Camalig, Albay, Philippines"
"Rizal St. Old Albay, Legazpi City,Philippines",13.1403286,123.7398411,"162, Legazpi City, Albay, Philippines"
"IT Ba, Manito, Albay,Philippines",13.1231466,123.8704301,"It-Ba (Pob.), Manito, Albay, Philippines"
"Ilaor Sur, Oas, Albay,Philippines",13.2620802,123.4803889,"Ilaor Sur, Oas, Albay, Philippines"
"Barangay II Poblacion, Pio Duran, Albay,Philippines",13.0473044,123.4607744,"Pio Duran, Albay, Philippines"
"Barangay, Gabon, Polangui, Albay,Philippines",13.2983044,123.4936964,"Gabon, Polangui, Albay, Philippines"
"Poblacion, Rapu Rapu,, Albay,Philippines",13.2407755,124.041865,"Rapu-Rapu, Albay, Philippines"
"San Vicente, Sto. Domingo, Albay,Philippines",13.2383437,123.7772616,"San Vicente, Santo Domingo, Albay, Philippines"
"Rizal St. Tayhi, Tabaco City,Philippines",13.3600281,123.7332351,"Rizal St, Tabaco City, Albay, Philippines"
"Tigbi, Tiwi, Albay,Philippines",13.4563428,123.680505,"Tigbi, Tiwi, Albay, Philippines"
"Poblacion 2, Basud, Camarines Norte,Philippines",14.067247,122.9592601,"Poblacion 2, Basud, Camarines Norte, Philippines"
"Ubang, Capalonga, Camarines Norte,Philippines",14.3061517,122.4934236,"Ubang, Capalonga, Camarines Norte, Philippines"
"Pamorangon, Daet, Camarines Norte,Philippines",14.0957485,122.9634852,"Pamorangon, Daet, Camarines Norte, Philippines"
"Brgy. 1, Poblacion, Daet, Camarines Norte,Philippines",14.1110808,122.9585559,"Barangay 1, Daet, Camarines Norte, Philippines"
"Lag-On, Daet, Camarines Norte,Philippines",14.119485,122.9409494,"Lag-On, Camarines Norte, Philippines"
"Mampurog, San Lorenzo Ruiz, Camarines Norte,Philippines",14.1189369,122.870999,"4V9C+H9H, San Lorenzo Ruiz, Camarines Norte, Philippines"
"Gov. Roy Padilla Sr. Blvd, Jose Panganiban, Camarines Norte,Philippines",14.2897913,122.691309,"Brgy. North Poblacion, 4606, Jose Panganiban, 4606 Camarines Norte, Philippines"
"Larap Rd, Purok 10, Jose Panganiban, Camarines Norte,Philippines",14.2978052,122.6545027,"Larap Rd, Jose Panganiban, Camarines Norte, Philippines"
"GUMAMELA (POB.), Labo Camarines Norte,Philippines",14.1454116,122.8296048,"Gumamela (Pob.), Labo, Camarines Norte, Philippines"
"DON CAYETANO LUKBAN AVENUE, Labo, Camarines Norte,Philippines",14.1525832,122.8304136,"Lukban St, Labo, Camarines Norte, Philippines"
"Purok 2, Bagong Silang 1, Labo, Camarines Norte,Philippines",14.1740547,122.6333973,"Bagong Silang I, Labo, Camarines Norte, Philippines"
"Delos Reyes Blvd. Barangay V, Mercedes, Camarines Norte,Philippines",14.1122055,123.0040644,"Delos Reyes Blvd, Mercedes, Camarines Norte, Philippines"
"Poblacion Norte, Paracale, Camarines Norte,Philippines",14.2814879,122.7872899,"Poblacion Norte, Paracale, Camarines Norte, Philippines"
"Poblacion District I, San Vicente Camarines Norte,Philippines",14.0979121,122.8747213,"Poblacion District I (Silangan/Brgy 1), Camarines Norte, Philippines"
"Santa Elena Pob., Santa Elena Camarines Norte,Philippines",14.1883958,122.3872576,"Santa Elena (Pob.), Santa Elena, Camarines Norte, Philippines"
"Poblacion, Talisay, Camarines Norte,Philippines",10.2440081,123.8481061,"Poblacion, Talisay, Cebu, Philippines"
"Barangay II, Vinzons, Camarines Norte,Philippines",14.1049535,122.9551245,"Happy Homes Pamorangon, Jupiter St, Daet, Camarines Norte, Philippines"
"Gumabao St., Del Rosario Pob, Baao, Camarines Sur,Philippines",13.4442105,123.3682521,"Del Rosario (Pob.), Baao, Camarines Sur, Philippines"
"Duran, Balatan, Camarines Sur,Philippines",13.3096437,123.2364865,"Duran, Balatan, Camarines Sur, Philippines"
"Libod Poblacion, Bato, Camarines Sur,Philippines",13.3580403,123.3738621,"Poblacion, Bato, Camarines Sur, Philippines"
"San Isidro, Bombon Camarines Sur,Philippines",13.6893451,123.2012073,"San Isidro, Camarines Sur, Philippines"
"San Buenaventura Pob, Buhi Camarines Sur,Philippines",13.4334277,123.5203059,"San Buenaventura (Pob.), Buhi, Camarines Sur, Philippines"
"San Jose Baybayon, Buhi Camarines Sur,Philippines",13.4205789,123.5182054,"San Jose Baybayon, Buhi, Camarines Sur, Philippines"
"Balaogan, Bula Camarines Sur,Philippines",13.4366301,123.2840638,"Balaogan, Bula, Camarines Sur, Philippines"
"New Poblacion, Cabusao Camarines Sur,Philippines",13.7304135,123.1042183,"New Poblacion, Cabusao, Camarines Sur, Philippines"
"San Pablo, Calabanga Camarines Sur,Philippines",13.7090386,123.2184096,"San Pablo St, Calabanga, Camarines Sur, Philippines"
"Santo Domingo, Calabanga, Camarines Sur,Philippines",13.7048697,123.1852935,"Sto. Domingo, Calabanga, Camarines Sur, Philippines"
"Manguiring, Calabanga, Camarines Sur,Philippines",13.7428992,123.2763428,"Manguiring, Calabanga, Camarines Sur, Philippines"
"Santo Domingo, Camaligan Camarines Sur,Philippines",13.6282537,123.1632665,"Camaligan, Camarines Sur, Philippines"
"Pangpang, Canaman, Camarines Sur,Philippines",13.6440543,123.1692396,"Pangpang, Canaman, Camarines Sur, Philippines"
"Tawog, Caramoan, Camarines Sur,Philippines",13.779757,123.8760103,"Tawog (Pob.), Caramoan, Camarines Sur, Philippines"
