f_location,latitude,longitude,location
"Manor West Shopping Centre, Tralee, Kerry, V92DH6N,Ireland",52.26233629999999,-9.6783387,"Manor West Shopping Centre, Manor West Retail Park, Tralee, Co. Kerry, V92 DH6N, Ireland"
"Unit 2 O'Donnell's Business Park, Mounthawk, Tralee, Kerry, V92 X026,Ireland",52.2831092,-9.7252524,"Mounthawk, Tralee, Co. Kerry, Ireland"
"14 Moyderwell, Cloon Beg, Tralee, Kerry, V92 K803,Ireland",52.2682025,-9.7007429,"14 Moyderwell, Tralee, Co. Kerry, V92 K803, Ireland"
"Ardfert Medical Centre, Franwilliam, Ardfert, Kerry, V92 EKX9,Ireland",52.3252123,-9.7785563,"Ardfert Medical Centre, Farranwilliam, Ardfert, Co. Kerry, Ireland"
"Centrepoint, John-Joe Sheehy Road, Tralee, Kerry, V92 P2FE,Ireland",52.2704557,-9.6994075,"Centrepoint, John Joe Sheehy Rd, Cloonalour, Tralee, Co. Kerry, Ireland"
"Countess Road, Killarney, Kerry, V93 H9RV,Ireland",52.0576241,-9.4996867,"Countess Rd, Killarney, Co. Kerry, Ireland"
"West End, Rathmore, Kerry, P51 XP40,Ireland",52.0840966,-9.2196844,"Shinnagh, Co. Kerry, P51 XP40, Ireland"
"35 Ashe Street, Town Centre, Tralee, Kerry, V92XT20,Ireland",52.2705423,-9.7035687,"35 Ashe St, Tralee, Co. Kerry, V92 XT20, Ireland"
"34 Main Street, Killarney, Kerry, V93 XW63,Ireland",52.05895229999999,-9.5091085,"34 Main St, Killarney, Co. Kerry, V93 XW63, Ireland"
"Convent Street, Listowel, Kerry, V92 P282,Ireland",52.4470418,-9.490939,"Convent St, Co. Kerry, Ireland"
"Green Street, Dingle, Kerry, V92 F970,Ireland",52.1411118,-10.2710396,"Green St, Dingle, Co. Kerry, Ireland"
"Main Street, Waterville, Kerry, V93 X3P9,Ireland",52.0895733,-9.8004879,"Rangue, Co. Kerry, V93 X3P9, Ireland"
"Abbey Street, Mullarney, Castledermot, Kildare, R14 DR60,Ireland",52.8991092,-6.8312279,"Abbey St, Co. Kildare, Ireland"
"Main Street, Celbridge, Kildare, W23 V1H7,Ireland",53.3401107,-6.5382546,"Main St, Celbridge, Co. Kildare, Ireland"
"Units 23 - 24 Carton Retail Park, Maynooth, Kildare, W23 E4A3,Ireland",53.3809031,-6.5826552,"Carton Park, Dublin Rd, Maynooth, Co. Kildare, Ireland"
"Units 1 & 2, Dublin Road, Naas, Kildare, W91 P792,Ireland",53.2209912,-6.6584307,"Dublin Rd, Naas, Co. Kildare, Ireland"
"Unit 1 Monread Shopping Centre, Naas, Kildare, W91 X288,Ireland",53.2400275,-6.660548700000001,"Monread Rd, Monread North, Naas, Co. Kildare, Ireland"
"Units 14 - 15 Whitewater Shopping Centre, Newbridge, Kildare, W12 EK49,Ireland",53.1781077,-6.7981874,"Main St, Moorfield, Newbridge, Co. Kildare, W12 D362, Ireland"
"3 North Main St, Naas East, Naas, Kildare, W91 KV08,Ireland",53.2194321,-6.6624244,"3 N Main St, Naas West, Naas, Co. Kildare, W91 KV08, Ireland"
"Main Street, Kilcock, Kildare, W23 YY40,Ireland",53.40084299999999,-6.6686633,"Kilcock, Co. Kildare, W23 YY40, Ireland"
"McMahons Thornhill, Maynooth Road, Celbridge, Kildare, W23D1K5,Ireland",53.3512766,-6.5465363,"Maynooth Rd, Thornhill, Celbridge, Co. Kildare, Ireland"
"The Square, Kildare, Kildare, R51 HX93,Ireland",53.1568251,-6.911264399999999,"Kildare, Co. Kildare, R51 HX93, Ireland"
"Fairgreen Street, Naas, Kildare, W91 WY67,Ireland",53.2152467,-6.6652062,"Fairgreen St, Naas, Co. Kildare, Ireland"
"46 Main Street, Leixlip, Kildare, W23 F7D1,Ireland",53.36384959999999,-6.490334499999999,"46 Main St, Leixlip, Co. Kildare, W23 F7D1, Ireland"
"Glenroyal Shopping Centre, Maynooth, Kildare, W23W6K1,Ireland",53.3803276,-6.5886919,"Unit 5 Straffan Rd, Maynooth, Co. Kildare, W23 Y6X5, Ireland"
"79 Oaklawn Estate, Leixlip, Kildare, W23 WV77,Ireland",53.3660878,-6.5035842,"79 Oaklawn, Leixlip, Co. Kildare, W23 W927, Ireland"
"The Harbour, Kilcock, Kildare, W23 KR22,Ireland",53.3995565,-6.6682524,"Kilcock, Co. Kildare, W23 KR22, Ireland"
"Unit 11 Manor Mills Shopping Centre, Maynooth, Kildare, W23 VW72,Ireland",53.3818316,-6.5950519,"Manor Mills Shopping Centre, Mill St, Maynooth, Co. Kildare, Ireland"
"Unit 2 Tesco Centre, Monasterevin, Kildare, R51 K033,Ireland",53.156831,-6.917850199999999,"Kildare, Co. Kildare, R51 K033, Ireland"
"Oaklands Centre, Kildare, Kildare, W91 AW10,Ireland",53.2479673,-6.5923161,"The Oakland Centre, Main St, Kill West, Kill, Co. Kildare, Ireland"
"Ballitore, Crookstown, Kildare, R14 P656,Ireland",53.0181152,-6.800872,"Crookstown Upper, Co. Kildare, R14 P656, Ireland"
"Main Street, Clane, Kildare, W91 W8DH,Ireland",53.287119,-6.6826865,"Main St, Clane, Co. Kildare, Ireland"
"51 Leinster Street, Athy, Kildare, R14 T922,Ireland",52.9927031,-6.9819352,"51 Leinster St, Athy, Co. Kildare, R14 T922, Ireland"
"Unit 30B Carton Park, Tesco Shopping Centre, Maynooth, Kildare, W23 W6X3,Ireland",53.3809031,-6.5826552,"Carton Park, Dublin Rd, Maynooth, Co. Kildare, Ireland"
"Duke Street, Athy, Kildare, R14 YD77,Ireland",52.9916686,-6.9865729,"Duke St, Athy, Co. Kildare, Ireland"
"The Square, Kildare, Kildare, R51 HW68,Ireland",53.1573503,-6.9103618,"Kildare, Co. Kildare, R51 HW68, Ireland"
"Moorefield Road, Newbridge, Kildare, W12 P382,Ireland",53.1740235,-6.8063229,"Moorefield Rd, Moorfield, Newbridge, Co. Kildare, Ireland"
"7 Poplar Square, Naas, Kildare, W91 X850,Ireland",53.2196981,-6.6611256,"Naas, Naas (Poplar Square), Naas East, Naas, Co. Kildare, Ireland"
"Unit 4 Poplar Square, Naas, Kildare, W91 HC5P,Ireland",53.2196981,-6.6611256,"Naas, Naas (Poplar Square), Naas East, Naas, Co. Kildare, Ireland"
"Market Square, Monasterevin, Kildare, W34 W832,Ireland",53.1382153,-7.0631619,"Monasterevin, Co. Kildare, W34 W832, Ireland"
"Castledermot Medical Hall, Castledermot, Kildare, R14 V2T2,Ireland",52.91085589999999,-6.8374334,"Main St, Castledermot, Co. Kildare, Ireland"
"Barnhall Shopping Centre, Leixlip, Kildare, W23 F8X5,Ireland",53.3620629,-6.5022441,"Barnhall Shopping Centre, Celbridge Rd, Leixlip, Co. Kildare, Ireland"
"Main Street, Celbridge, Kildare, W23 H5F9,Ireland",53.3401107,-6.5382546,"Main St, Celbridge, Co. Kildare, Ireland"
"Unit 2 Tesco Shopping Centre, Celbridge, Kildare, W23 F8R2,Ireland",53.3437715,-6.5450876,"Celbridge Shopping Centre, Maynooth Rd, Celbridge, Co. Kildare, Ireland"
"Kildare Shopping Centre, Claregate Street, Kildare, Kildare, R51 EK79,Ireland",53.1572796,-6.9126049,"Claregate St, Kildare, Ireland"
"Main Street, Newbridge, Kildare, W12 W5W9,Ireland",53.1818472,-6.7953081,"Main St, Newbridge, Co. Kildare, Ireland"
"35 High Street, Kilkenny City, Kilkenny, R95 KC86,Ireland",52.65269139999999,-7.2536787,"35 High St, Gardens, Kilkenny, R95 KC86, Ireland"
"Unit 1-3 Macdonagh Junction Shopping Centre, Dublin Road, Kilkenny City, Kilkenny, R95 KH56,Ireland",52.6552401,-7.244462,"Hebron Rd, Highhays, Kilkenny, Ireland"
"The Old Creamery, Upper Main Street, Graiguenamanagh, Kilkenny, R95 P03D,Ireland",52.54285,-6.95697,"Upper Main St, Graiguenamanagh, Graiguenamanagh-Tinnahinch, Co. Kilkenny, Ireland"
"Church Street, Freshford, Kilkenny, R95 HF29,Ireland",52.7333946,-7.3982352,"Church St, Freshford Lots, Freshford, Co. Kilkenny, Ireland"
"Main Street, Bennettsbridge, Kilkenny, R95 R9T2,Ireland",52.5899559,-7.181938,"Main St, Bennettsbridge, Co. Kilkenny, Ireland"
"47 John Street Upper, Kilkenny City, Kilkenny, R95 NH42,Ireland",52.6545169,-7.2469077,"47 John Street Upper, Gardens, Kilkenny, R95 NH42, Ireland"
"89 High Street, Kilkenny City, Kilkenny, R95 AC9W,Ireland",52.651393,-7.2527258,"89 High St, Gardens, Kilkenny, R95 AC9W, Ireland"
"4 Rose Inn Street, Kilkenny City, Kilkenny, R95 D79H,Ireland",52.6514852,-7.2511269,"4 Rose Inn St, Dukesmeadows, Kilkenny, R95 D79H, Ireland"
"1 Market Street, Thomastown, Kilkenny, R95 EEY5,Ireland",52.5257751,-7.138767899999999,"1 Market St, Thomastown, Co. Kilkenny, R95 AW86, Ireland"
"50/52 John Street, Kilkenny City, Kilkenny, R95 YK5W,Ireland",52.6542636,-7.247176199999998,"Gardens, Kilkenny, Co. Kilkenny, R95 YK5W, Ireland"
"Main Street, Ballyhale, Kilkenny, R95 VP44,Ireland",52.4674047,-7.2006006,"Main St, Ballyhale, Co. Kilkenny, Ireland"
"Main Street, Graiguenamanagh, Kilkenny, R95 XFD4,Ireland",52.54163579999999,-6.955848,"Graiguenamanagh, Graiguenamanagh-Tinnahinch, Co. Kilkenny, R95 XFD4, Ireland"
"Market Street, Thomastown, Kilkenny, R95 RC92,Ireland",52.5250786,-7.1382713,"Market St, Thomastown, Co. Kilkenny, Ireland"
"1 Father Delahunty Terrace, Old Callan Road, Kilkenny City, Kilkenny, R95CK8P,Ireland",52.6458425,-7.2597427,"Old Callan Rd, Kilkenny, Ireland"
"Main Street, Mooncoin, Kilkenny, X91 EF9Y,Ireland",52.2920845,-7.2537951,"Main St, Mooncoin, Co. Kilkenny, Ireland"
"Unit 6 & 7 Newpark Shopping Centre, Newpark, Kilkenny, R95 DE4Y,Ireland",52.6601361,-7.2419717,"Johnswell Rd, Newpark Shopping Centre, Kilkenny, Ireland"
"Unit 4 Dunnes Stores Shopping Centre, Market Yard, Kilkenny City, Kilkenny, R95 HH01,Ireland",52.6535293,-7.2521889,"Market Yard, Gardens, Kilkenny, Ireland"
"Unit 1, Barrack Street, Roachpond, Kilkenny, R95 P82F,Ireland",52.65646599999999,-7.2471291,"1 Barrack St, Kilkenny, Ireland"
"11 Kilkenny Street, Castlecomer, Kilkenny, R95 CX51,Ireland",52.8043702,-7.210491099999999,"11 Kilkenny St, Castlecomer, Co. Kilkenny, Ireland"
"High Street, Kilkenny City, Kilkenny, R95 Y544,Ireland",52.6518437,-7.2530949,"High St, Gardens, Kilkenny, Ireland"
"Upper Main Street, Portarlington, Laois, R32 F5EY,Ireland",53.1569379,-7.185255699999999,"Upper, Main St, Cooltederry, Portarlington, Co. Laois, Ireland"
"Unit 31-32 Laois Shopping Centre, Portlaoise, Laois, R32 FW56,Ireland",53.031927,-7.2961993,"Kylekiproe, Portlaoise, Co. Laois, R32 FW56, Ireland"
"G8, Parkside, Portlaoise, Laois, R32 VY96,Ireland",53.0266904,-7.3010265,"Parkside, Abbeyleix Rd, Clonminam, Portlaoise, Co. Laois, Ireland"
"Main Street, Mountrath, Laois, R32 FE83,Ireland",53.0009915,-7.4735393,"Mountrath, Co. Laois, R32 FE83, Ireland"
"1 Dunamaise House, Lyster Square, Portlaoise, Laois, R32 HD72,Ireland",53.0332403,-7.297997800000001,"Dunamaise House, Lyster Square, Maryborough, Portlaoise, Co. Laois, Ireland"
"Laois Shopping Centre, Portlaoise, Laois, R32 ET93,Ireland",53.031927,-7.2961993,"Kylekiproe, Portlaoise, Co. Laois, R32 ET93, Ireland"
"O'Connell Square, Townparks, Mountmellick, Laois, R32 YH61,Ireland",53.1172968,-7.3274,"O'Connell Square, Townparks, Co. Laois, Ireland"
"Primary Care Centre, The Glen, Portarlington, Laois, R32 XD6K,Ireland",53.1616096,-7.1895142,"Portarlington, Co. Laois, Ireland"
"2 Kilminchy Court, Kilminchy, Portlaoise, Laois, R32 KR92,Ireland",53.0435982,-7.2662429,"Kilminchy Court, Unit 3 Dublin Rd, Kilminchy, Portlaoise, Co. Laois, Ireland"
"Unit 3 Carrick -on-Shannon Retail Park, Carrick-on-Shannon, Leitrim, N41 CD54,Ireland",53.9459355,-8.0780156,"Retail Park, Unit 4 Bypass Road, Attifinlay, Carrick-On-Shannon, Co. Leitrim, N41 H6T3, Ireland"
"Main Street, Manorhamilton, Leitrim, F91 YY48,Ireland",54.3046532,-8.1765419,"Manorhamilton, Co. Leitrim, F91 YY48, Ireland"
"Unit 1 Scollans Gala, Church Street, Drumshanbo, Leitrim, N41 T9T2,Ireland",54.0482564,-8.0411885,"R208, Carricknabrack, Drumshanbo, Co. Leitrim, Ireland"
"Station Road, Adare, Limerick, V94 PN88,Ireland",52.5651736,-8.7912287,"Station Rd, Blackabbey, Adare, Co. Limerick, Ireland"
"Main Street, Adare, Limerick, V94 DY93,Ireland",52.5650972,-8.7866437,"Main St, Co. Limerick, Ireland"
"Ashdown Centre, 3 Ashbourne Avenue, Limerick City, Limerick, V94 049Y,Ireland",52.65339239999999,-8.647773899999999,"Ashdown Centre, Ashbourne Ave, S Circular Rd, Courtbrack, Limerick, Ireland"
"Unit 3 Childers Road Retail Park, Dublin Road, Limerick City, Limerick, V94 W583,Ireland",52.6564483,-8.5952381,"Childers Retail Park, Childers Rd, Singland, Limerick, Ireland"
"4-5 William Street, Limerick City, Limerick, V94 FV52,Ireland",52.6636967,-8.6261358,"4-5 William St, Prior's-Land, Limerick, V94 X046, Ireland"
"St Mary's Road, Newcastle West, Limerick, V42 KW35,Ireland",52.4486778,-9.0541109,"St Mary's Rd, Newcastle West, Co. Limerick, Ireland"
"2 Moore Street, Cappamore, Limerick, V94 H603,Ireland",52.6140579,-8.335662899999999,"2 Moore St, Turagh, Cappamore, Co. Limerick, V94 KN5X, Ireland"
"Unit 5, Castletroy Park Retail Centre, Castletroy, Limerick, V94 PY7T,Ireland",52.66760739999999,-8.5753965,"Newcastle, Limerick, Co. Limerick, V94 PY7T, Ireland"
"4 University Court, Castletroy, Limerick, V94 W2RV,Ireland",52.65446439999999,-8.555262899999999,"Newtown, Limerick, Co. Limerick, V94 W2RV, Ireland"
"Unit 4 Daarwood, Gortboy, Newcastlewest, Limerick, V42 PX98,Ireland",52.454477,-9.0456787,"4 Daar Wood Cres, Gortboy, Newcastle West, Co. Limerick, V42 F668, Ireland"
"The Square, Newcastlewest, Limerick, V42 N206,Ireland",52.4513213,-9.0609605,"The Square, Newcastle West, Co. Limerick, Ireland"
"Pound Street, Dromcollogher, Limerick, P56 VP97,Ireland",52.33926,-8.90675,"Pound St, Dromcolliher, Co. Limerick, Ireland"
"Main St, Abbeyfeale, Limerick,Ireland",52.3853085,-9.3001717,"Main St, Abbeyfeale West, Abbeyfeale, Co. Limerick, Ireland"
"3 Castletroy Court, Castletroy, Limerick, V94 A4P9,Ireland",52.6679697,-8.5560906,"Castletroy Court, Dublin Rd, Newcastle, Limerick, Ireland"
"20 Shannon Street, Limerick City, Limerick, V94 DT04,Ireland",52.66262030000001,-8.6284902,"20 Shannon St, Prior's-Land, Limerick, V94 DT04, Ireland"
"46 Upper William Street, Limerick, Limerick, V94 H6Y2,Ireland",52.6614892,-8.6221275,"46 Upper William St, Prior's-Land, Limerick, V94 H6Y2, Ireland"
"South Quay, Killarney Road, Newcastle West, Limerick,Ireland",52.4475112,-9.0663426,"S Quay, Newcastle West, Co. Limerick, Ireland"
"Unit 3 Crescent Court, St Nessan's Road, Dooradoyle, Limerick, V94 8W96,Ireland",52.6402608,-8.649414199999999,"Crescent Court, St Nessan's Rd, Dooradoyle, Co. Limerick, Ireland"
"Sarsfield Street, Kilmallock, Limerick, V35 KF30,Ireland",52.4003375,-8.5756998,"Sarsfield St, Kilmallock, Co. Limerick, Ireland"
"Unit 8, Castletroy Shopping Centre, Castletroy, Limerick, V94 XC79,Ireland",52.665822,-8.5533229,"Castletroy Shopping Centre, Dublin Rd, Newcastle, Limerick, Ireland"
"Unit 5 Grove Island Shopping Centre, Limerick City, Limerick, V94 286W,Ireland",52.66919679999999,-8.6155411,"Park, Limerick, Co. Limerick, V94 286W, Ireland"
"Unit 16 Jetland Shopping Centre, Limerick City, Limerick, V94 DN22,Ireland",52.6692833,-8.6615948,"Jetland Shopping Centre, Clonmacken Rd, Caherdavin, Limerick, Co. Limerick, V94 364H, Ireland"
"Roxboro Shopping Centre, Limerick City, Limerick, V94 DR67,Ireland",52.6496352,-8.616354099999999,"5 Clansfort Terrace, Janesboro, Limerick, V94 D6NK, Ireland"
"1-3 Rice's Corner, Thomondgate, Limerick, V94 YH39,Ireland",52.6703078,-8.6289268,"Rice's Corner, The Strand Apartments, 22 Thomondgate, Thomond Gate, Limerick, Ireland"
"Unit 5 The Crescent Shopping Centre, Dooradoyle, Limerick, V94 V2C3,Ireland",52.6409204,-8.6465101,"Shopping Centre, 5 The Crescent, Dooradoyle, Limerick, V94 V2C3, Ireland"
"Con Colbert Street, Athea, Limerick, V94 RK2N,Ireland",52.4610197,-9.2898736,"Con Colbert St, Athea, Co. Limerick, Ireland"
"Unit 2 Spar Complex, Ballingarry, Limerick, V94 Y386,Ireland",52.4713511,-8.8611267,"Knightstreet, Ballingarry, Co. Limerick, V94 Y386, Ireland"
"114 O'Connell Street, Limerick, Limerick, V94 A372,Ireland",52.66263799999999,-8.6282669,"114 O'Connell St, Prior's-Land, Limerick, V94 A372, Ireland"
"South Quay, Newcastle West, Limerick, V42 DN36,Ireland",52.4475112,-9.0663426,"S Quay, Newcastle West, Co. Limerick, Ireland"
"Main Street, Oola, Limerick, E34 PN35,Ireland",52.5312266,-8.2615402,"Main St, Co. Limerick, Ireland"
"95 Lansdowne, Ennis Road, Limerick City, Limerick, V94 D2Y2,Ireland",52.667357,-8.6393914,"Lansdowne House, Ennis Rd, Farranshone More, Limerick, Ireland"
"40-42 Main Street, Toreen, Croom, Limerick, V35 D215,Ireland",52.5197902,-8.717012,"40 Main St, Skagh, Croom, Co. Limerick, Ireland"
"Unit 5 Quality Retail Park, Roxboro, Limerick, V94 HH04,Ireland",52.6479606,-8.618470499999999,"Rathbane North, Limerick, Co. Limerick, V94 HH04, Ireland"
"Unit 4 Ambassador Centre, Dooradoyle, Limerick, V94 Y7P9,Ireland",52.63659879999999,-8.653952199999999,"Dooradoyle, Limerick, Co. Limerick, V94 Y7P9, Ireland"
"Ballycampion, Bruff, Limerick, V35 DA02,Ireland",52.4806893,-8.5485269,"Ballycampion, Bruff, Co. Limerick, Ireland"
"Main Street, Ballymahon, Longford, N39 X084,Ireland",53.6209424,-7.9532568,"Newpark, Co. Longford, N39 X084, Ireland"
"Main Street, Deanscurragh, Longford, N39 F874,Ireland",53.7276221,-7.790520000000001,"Deanscurragh, Longford, Ireland"
"83 Main Street, Carrickbeg, Carrick On Shannon, Longford, N39 F8Y4,Ireland",53.945181,-8.0863766,"Carrick-On-Shannon, Co. Leitrim, Ireland"
"18 Ballymahon Street, Longford, Longford, N39 F624,Ireland",53.7268151,-7.800593999999999,"18 Ballymahon St, Townparks, Longford, N39 F624, Ireland"
"12 Main Street, Longford Town, Longford, N39 V2Y5,Ireland",53.7277472,-7.8009611,"12 Main St, Townparks, Longford, N39 V2Y5, Ireland"
"College Medical Centre, Ballinalee Road, Longford Town, Longford, N39 N2D1,Ireland",53.72673959999999,-7.795139,"1 Ballinalee Rd, Townparks, Longford, N39 N2D1, Ireland"
"Unit 2 Longford Shopping Centre, Longford Town, Longford, N39 FH63,Ireland",53.7289749,-7.7984421,"Longford Centre, 9A Great Water St, Townparks, Longford, N39 R7R6, Ireland"
"Longford Road, Drumlish, Longford, N39 N6X5,Ireland",53.8187005,-7.7711216,"Longford Rd, Drumlish, Co. Longford, Ireland"
"Harbour Row, Townparks, Longford Town, Longford, N39 P440,Ireland",53.7256791,-7.801528,"Harbour Row, Townparks, Longford, Ireland"
"Lower Main Street, Ballymahon, Longford, N39Y290,Ireland",53.5636294,-7.7641521,"Main St, Ballymahon, Co. Longford, Ireland"
"1 College Park, Ballinalee Road, Templemichael Glebe, Longford, N39 Y6C9,Ireland",53.7294299,-7.788826199999999,"1 College Park, Templemichael Glebe, Longford, N39 Y6C9, Ireland"
"Main Street, Blackrock, Louth, A91 RP3F,Ireland",53.96422949999999,-6.364757399999999,"Haggardstown, Co. Louth, A91 RP3F, Ireland"
"Market Square, Mountain Park, Carlingford, Louth, A91 KF99,Ireland",54.0363713,-6.1891296,"Mountain Park, Commons, Carlingford, Co. Louth, Ireland"
"42/43 Seatown Place, Marshes Lower, Dundalk, Louth, A91 PK61,Ireland",54.0053871,-6.3891031,"42/43 Seatown Pl, Townparks, Dundalk, Co. Louth, A91 PK61, Ireland"
"Unit 11 Aston Green, Aston Village, Drogheda, Louth, A92 K588,Ireland",53.7271023,-6.3321828,"Aston, Aston Village, Drogheda, Co. Louth, Ireland"
"71 Clanbrassil Street, Dundalk, Louth, A91 EH5R,Ireland",54.0067115,-6.4025477,"71 Clanbrassil St, Townparks, Dundalk, Co. Louth, Ireland"
"Unit 2 St Laurence Shopping Centre, Drogheda, Louth, A92 ED70,Ireland",53.716023,-6.348619999999999,"St Laurence St, Moneymore, Drogheda, Co. Louth, Ireland"
"Marshes Shopping Centre, Dundalk, Louth, A91FD42,Ireland",54.0002637,-6.397797,"River Ln, Marshes Lower, Dundalk, Co. Louth, Ireland"
"Greenacres Shopping Centre, Avenue Road, Dundalk, Louth, A91 E2TV,Ireland",53.9958682,-6.396391299999999,"Greenacres, Avenue Rd, Marshes Lower, Dundalk, Co. Louth, A91 RD88, Ireland"
"29 Fair Street, Drogheda, Louth, A92 K603,Ireland",53.7163567,-6.355507999999999,"29 Fair St, Moneymore, Drogheda, Co. Louth, A92 K603, Ireland"
"10-11 West Street, Drogheda, Louth, A92 RY70,Ireland",53.714779,-6.3515663,"10 West St, Moneymore, Drogheda, Co. Louth, A92 RY70, Ireland"
"Unit 1G, Dundalk Shopping Centre, Dundalk, Louth, A91 DK00,Ireland",53.9986013,-6.405049300000001,"Dundalk Shopping Centre, Stapleton Dr, Townparks, Dundalk, Co. Louth, Ireland"
"Wheaton Hall Medical Centre, Wheaton Hall, Drogheda, Louth, A92 DWX8,Ireland",53.7073609,-6.332336499999999,"Wheaton Hall Medical Centre, Wheaton Hall, Drogheda, Co. Louth, Ireland"
"Jenkinstown, Dundalk, Louth, A91 Y27N,Ireland",54.015803,-6.309596099999999,"Bellurgan, Co. Louth, A91 Y27N, Ireland"
"94 Clanbrassil Street, Dundalk, Louth, A91 XY45,Ireland",54.0050456,-6.4026932,"94 Clanbrassil St, Townparks, Dundalk, Co. Louth, A91 XY45, Ireland"
"Market Street, Ardee, Louth, A92 W352,Ireland",53.8576752,-6.5400796,"Market St, Townparks, Co. Louth, Ireland"
"105 West Street, Drogheda, Louth, A92 H720,Ireland",53.7150542,-6.3519793,"105 West St, Moneymore, Drogheda, Co. Louth, A92 H720, Ireland"
"27 Market Street, Ardee, Louth, A92 W8HY,Ireland",53.857342,-6.5401943,"27 Market St, Townparks, Ardee, Co. Louth, A92 AD05, Ireland"
"Unit 2 Adelphi Court, The Longwalk, Dundalk, Louth, A91 XT20,Ireland",54.0054275,-6.4038968,"The Long Walk, Demesne, Dundalk, Co. Louth, Ireland"
"9 Castle Street, Ardee, Louth, A92 E894,Ireland",53.8558009,-6.5395644,"9 Castle St, Townparks, Ardee, Co. Louth, A92 E894, Ireland"
"Old McCabes Building, Castle Street, Ardee, Louth, A92PX76,Ireland",53.855282,-6.5390204,"Castle St, Townparks, Co. Louth, Ireland"
"9 Peter Street, Drogheda, Louth, A92 CA43,Ireland",53.7154716,-6.350937200000001,"9 Peter St, Moneymore, Drogheda, Co. Louth, A92 CA43, Ireland"
"Ground Floor Elglee Building, Unit 1 Market Square, Dundalk, Louth, A91 F2CT,Ireland",54.004006,-6.4033831,"Elgee Building, 1 Magnet Rd, Demesne, Dundalk, Co. Louth, A91 YR9X, Ireland"
"3 Crosslane, Drogheda, Louth, A92HR65,Ireland",53.7242311,-6.3583409,"3 Cross Ln, Moneymore, Drogheda, Co. Louth, A92 ED7V, Ireland"
"Unit 2 Dunnes Neighbourhood Centre, Inner Relief Road, Dundalk, Louth, A91 AW27,Ireland",53.9883897,-6.3735353,"Inner Relief Road, Marshes Upper, Dundalk, Co. Louth, Ireland"
"Unit 4, Drogheda Town Centre, Downtown Drogheda, Drogheda, Louth, A92T043,Ireland",53.7143349,-6.352405699999999,"West St, Moneymore, Drogheda, Co. Louth, Ireland"
"The Village Stores, Main Street, Tullyallen, Louth, A92 FWN2,Ireland",53.7362115,-6.415696,"Tullyallen, Co. Louth, A92 FWN2, Ireland"
"Trinity Mews, Dundalk Street, Carlingford, Louth, A91 E523,Ireland",54.039038,-6.185925,"2 Trinity Mews, Dundalk Street, Liberties Of Carlingford, Carlingford, Co. Louth, A91 D788, Ireland"
"Main Street, Castlebellingham, Louth, A91 Y5D8,Ireland",53.89811599999999,-6.3894335,"Castlebellingham, Co. Louth, A91 Y5D8, Ireland"
"Silverbridge Shopping Centre, Claremorris, Mayo, F12 V6T7,Ireland",53.7249469,-8.9988498,"Clare, Co. Mayo, F12 V6T7, Ireland"
"21 Pearse Street, Ballina, Mayo, F26 K7Y8,Ireland",54.1141069,-9.1539976,"21 Pearse St, Ballina, Co. Mayo, F26 K7Y8, Ireland"
"Hopkins Road, Castlebar, Mayo, F23 K292,Ireland",53.8557423,-9.3019643,"Hopkins Rd, Castlebar, Co. Mayo, Ireland"
"Unit 3 Silverbridge Plaza, Kilcolman Road, Claremorris, Mayo, F12 P589,Ireland",53.72387639999999,-9.0017356,"Clare, Claremorris, Co. Mayo, Ireland"
"Units 3-4 Westpoint Retail Park, Ballinrobe Road, Westport, Mayo, F28 XP82,Ireland",53.8011505,-9.5223,"Westport, Co. Mayo, Ireland"
"Main Street, Ballina, Tipperary, V94 WR60,Ireland",52.8088318,-8.436909199999999,"Ballina, Co. Tipperary, V94 WR60, Ireland"
"Main Street, Ballyhaunis, Mayo, F35 NT27,Ireland",53.7638056,-8.7667647,"Carrownluggaun, Co. Mayo, F35 NT27, Ireland"
"Upper Main Street, Ballyhaunis, Mayo, F35 C563,Ireland",53.7647247,-8.7720421,"Upper Main St, Co. Mayo, Ireland"
"Admiral House, Main Street, Foxford, Mayo, F26 F2W7,Ireland",53.98077259999999,-9.113245,"Foxford, Co. Mayo, Ireland"
"Bridge Street, Westport, Mayo, F28W019,Ireland",53.7994105,-9.5223175,"Bridge St, Cahernamart, Westport, Co. Mayo, Ireland"
"Kevin Barry Street, Carrowcushlaun West, Ballina, Mayo, F26 DK76,Ireland",54.1112636,-9.1595815,"Kevin Barry St, Ballina, Co. Mayo, Ireland"
"Ballindine North, Ballindine, Mayo, F12 K5F1,Ireland",53.6717812,-8.960098799999999,"Ballindine North, Co. Mayo, F12 K5F1, Ireland"
"Cornmarket, Ballinrobe, Mayo, F31 F542,Ireland",53.6199361,-9.2207021,"Cornmarket, Co. Mayo, Ireland"
"Emmet Street, Abbeyhalfquarter, Ballina, Mayo, F26 W9K8,Ireland",54.113489,-9.1521898,"Emmet St, Ballina, Co. Mayo, Ireland"
"The Square, Claremorris, Mayo, F12 E670,Ireland",53.7199647,-8.9989467,"Clare, Co. Mayo, F12 E670, Ireland"
"Station Road, Castlebar, Mayo, F23 DP83,Ireland",53.8489207,-9.2887971,"Station Rd, Castlebar, Co. Mayo, Ireland"
"Bunree Road, Ballina, Mayo, F26 W951,Ireland",54.1147372,-9.1426017,"Bunree Rd., Ballina, Co. Mayo, Ireland"
